FeatureID,14-0_5-20,14-1_5-20,14-2_5-20,15-1_5-20,18-1_5-20,18-2_5-20,20-0_5-20,20-1_5-20,21-1_5-20,21-2_5-20,22-0_5-20,22-1_5-20,23-0_5-20,23-1_5-20,23-2_5-20,24-0_5-20,24-1_5-20,24-2_5-20,25-0_5-20,27-0_5-20,28-0_5-20,29-0_5-20,29-1_5-20,29-2_5-20,30-0_5-20,30-1_5-20,30-1_7-20,30-2_7-20,31-1_5-20,31-2_5-20,31-2_7-20,32-0_5-20,32-0_7-20,32-1_7-20,32-2_5-20,33-0_5-20,33-0_7-20,33-1_7-20,34-0_5-20,34-0_7-20,34-1_7-20,35-0_7-20,35-1_5-20,35-2_7-20,36-2_7-20,37-0_7-20,37-1_7-20,37-2_7-20,38-2_5-20,38-2_7-20,39-0_7-20,40-0_5-20,40-1_5-20,40-2_5-20,40-2_7-20,41-0_5-20,41-0_7-20,41-1_5-20,41-1_7-20,42-1_5-20,42-1_7-20,43-0_5-20,43-0_7-20,43-1_7-20,44-0_5-20,44-1_7-20,45-0_5-20,45-0_7-20,45-2_7-20,46-0_5-20,46-0_7-20,47-1_7-20,Taxon,Confidence
1dcf5d2906fdf3c6052fe5a84e8e91a8,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,6.0,14.0,12.0,0.0,0.0,0.0,10.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,83.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,10.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9684525949803549
68fb62f4e3428ca536fe54d51983eca7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia,0.853326146118125
517424cdfca0933c176f3e7f88b99475,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9768283185277608
3ebfc153b9821fdcddc77893ba2ee3c0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,0.0,7.0,25.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,4.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.8914766421831258
07b215959d16d1ab7da533f69e4a7173,0.0,2.0,0.0,3.0,0.0,11.0,5.0,9.0,9.0,0.0,4.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,9.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,11.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9905546096706024
fc0e8509e4d4a1b844afe1d7dfce97f7,0.0,0.0,0.0,93.0,174.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9989929237296736
81a622b3d0dbe80bf64f3014dbbad0c0,15.0,5.0,7.0,37.0,8.0,22.0,10.0,5.0,10.0,5.0,6.0,9.0,33.0,0.0,18.0,13.0,15.0,0.0,9.0,19.0,13.0,16.0,4.0,0.0,0.0,3.0,20.0,18.0,28.0,17.0,46.0,0.0,5.0,5.0,0.0,0.0,26.0,6.0,4.0,5.0,9.0,7.0,0.0,0.0,8.0,3.0,0.0,6.0,7.0,0.0,15.0,4.0,0.0,0.0,0.0,37.0,33.0,10.0,0.0,0.0,25.0,0.0,13.0,25.0,0.0,0.0,0.0,35.0,10.0,3.0,28.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9249292758506849
71881fb8cbd149ecacc0e8eb5f15ca7f,7.0,0.0,0.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,6.0,0.0,11.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9910124111484072
afbe930cbc4b24491b10449015b7fec3,20.0,22.0,13.0,80.0,19.0,39.0,72.0,25.0,58.0,23.0,21.0,69.0,25.0,29.0,115.0,42.0,126.0,112.0,40.0,25.0,109.0,55.0,77.0,8.0,46.0,41.0,6.0,24.0,30.0,19.0,57.0,57.0,44.0,28.0,80.0,137.0,39.0,42.0,94.0,45.0,93.0,55.0,37.0,113.0,32.0,29.0,59.0,34.0,45.0,53.0,123.0,36.0,62.0,20.0,19.0,11.0,5.0,12.0,9.0,51.0,33.0,29.0,63.0,55.0,23.0,81.0,64.0,23.0,102.0,71.0,5.0,47.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9988847970069864
d9ddc0a3748b311d5d203b8ec43e922e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9882719741989808
a291ccf7f572a350f61359196e544f67,0.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,3.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9211708147990854
edadd328bb8b0450cee0d8ca0d1103e7,0.0,0.0,0.0,15.0,24.0,29.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9997387667752732
f120aa195259103cd3116123eeacbc2a,43.0,67.0,14.0,95.0,30.0,33.0,30.0,69.0,87.0,26.0,64.0,88.0,42.0,83.0,198.0,191.0,371.0,268.0,126.0,24.0,41.0,34.0,22.0,10.0,79.0,117.0,6.0,26.0,93.0,26.0,87.0,82.0,34.0,14.0,102.0,59.0,23.0,50.0,73.0,38.0,120.0,83.0,48.0,114.0,141.0,39.0,97.0,71.0,124.0,64.0,122.0,83.0,121.0,49.0,14.0,40.0,12.0,56.0,39.0,18.0,34.0,28.0,35.0,23.0,43.0,40.0,123.0,65.0,136.0,125.0,9.0,145.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99367007574859
a50102f329dfc8836d184a9bb8972d65,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9802682407321784
842aa7481631adbd77fcfbd2475a4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__,0.9999998964437166
085797ca4ee09b726c1c03c3bb48aad0,2.0,0.0,0.0,3.0,0.0,4.0,833.0,218.0,64.0,136.0,346.0,806.0,931.0,514.0,1600.0,6.0,55.0,601.0,30.0,1044.0,2599.0,1690.0,1534.0,663.0,1334.0,1786.0,25.0,395.0,1088.0,378.0,159.0,1018.0,1026.0,742.0,847.0,941.0,993.0,1210.0,0.0,0.0,2.0,14.0,0.0,451.0,139.0,4.0,21.0,711.0,309.0,0.0,8.0,1620.0,1671.0,956.0,1124.0,59.0,6.0,151.0,10.0,524.0,445.0,2472.0,749.0,903.0,861.0,1655.0,710.0,4.0,28.0,1705.0,103.0,1012.0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.9999997024831104
e47ed3d9fb2ed840442ed8f6d4e527e5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.8206757374353068
947cd7aca9979bba36eb6be4b8899347,0.0,0.0,0.0,0.0,0.0,0.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,45.0,5.0,0.0,27.0,0.0,36.0,11.0,0.0,8.0,25.0,11.0,44.0,59.0,16.0,53.0,0.0,8.0,37.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,21.0,44.0,15.0,6.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.7737200820177834
48abd2070821b6bde0457e04622a2883,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,21.0,13.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.995640132173324
4db56e70a1a1b18eaa1b81a1b593aee4,73.0,26.0,55.0,44.0,0.0,39.0,32.0,30.0,12.0,0.0,20.0,23.0,78.0,32.0,40.0,54.0,36.0,0.0,6.0,63.0,0.0,29.0,15.0,10.0,8.0,23.0,11.0,24.0,39.0,29.0,184.0,0.0,8.0,0.0,12.0,13.0,30.0,21.0,22.0,5.0,15.0,20.0,21.0,8.0,22.0,9.0,0.0,8.0,13.0,0.0,59.0,9.0,0.0,21.0,0.0,52.0,106.0,0.0,0.0,27.0,62.0,0.0,13.0,19.0,21.0,8.0,14.0,104.0,18.0,11.0,70.0,58.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.7761898487593222
9871da5d419ff654687f8ff327abca60,73.0,78.0,31.0,1026.0,192.0,199.0,358.0,348.0,481.0,109.0,114.0,402.0,47.0,135.0,539.0,327.0,820.0,443.0,360.0,370.0,796.0,137.0,55.0,77.0,213.0,346.0,42.0,165.0,196.0,70.0,489.0,94.0,194.0,225.0,299.0,283.0,43.0,209.0,330.0,146.0,628.0,366.0,152.0,663.0,376.0,93.0,55.0,181.0,49.0,235.0,1086.0,365.0,221.0,128.0,23.0,57.0,77.0,36.0,141.0,390.0,541.0,170.0,228.0,116.0,8.0,415.0,330.0,80.0,483.0,467.0,25.0,287.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9992243744097304
fc9a6990569ae6be06056e81356545c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8153563909765986
88a570504e7758b891f29405085af0af,4.0,0.0,9.0,23.0,0.0,0.0,80.0,5.0,7.0,7.0,11.0,29.0,20.0,17.0,70.0,14.0,59.0,28.0,13.0,52.0,56.0,74.0,106.0,41.0,23.0,43.0,0.0,20.0,18.0,18.0,16.0,0.0,11.0,123.0,17.0,30.0,34.0,69.0,35.0,7.0,65.0,12.0,16.0,32.0,11.0,5.0,11.0,21.0,0.0,3.0,12.0,10.0,24.0,10.0,11.0,12.0,0.0,14.0,3.0,22.0,33.0,13.0,8.0,24.0,27.0,8.0,0.0,23.0,5.0,17.0,7.0,21.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides,0.9998249679665392
9eb86764278fe2b2711a97205c91a48c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9556541988217976
6efb0bb0e9737d4e951c8298eed50995,0.0,17.0,0.0,40.0,9.0,49.0,7.0,24.0,14.0,0.0,22.0,12.0,10.0,6.0,12.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,33.0,9.0,38.0,82.0,0.0,8.0,0.0,7.0,0.0,0.0,7.0,0.0,16.0,15.0,23.0,0.0,5.0,20.0,10.0,9.0,10.0,2.0,0.0,33.0,4.0,0.0,0.0,0.0,16.0,0.0,20.0,15.0,12.0,43.0,4.0,0.0,21.0,0.0,3.0,0.0,21.0,10.0,0.0,20.0,20.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9841113604681232
4be80b8fdf7880d0d9b4a351cec8ae00,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.8840012130580841
9810bd8ab593b673853accf195e072f4,19.0,4.0,18.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9204056591801004
eede02e73fbd36f36e3b06649c9f18b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9631393622314002
a37952ebfa92a0a44ea8932e23be042e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria,0.9999991999905696
3b693af530d2b3ba5f8a40019f3c308b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9960660384520024
bab5a42fc6287aa74700cc8c14c522f1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.8475081763889022
34298e9b4c210c818221f5eff17d0ef5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.8237844346471366
d8f9dfa6584692239fc5a574f0ba2ba7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.7738928282093605
6d1b5a09f4b4de8322b62e6238334efc,56.0,26.0,20.0,48.0,19.0,25.0,65.0,14.0,40.0,20.0,10.0,38.0,41.0,53.0,150.0,59.0,78.0,66.0,25.0,49.0,135.0,148.0,149.0,52.0,80.0,125.0,7.0,22.0,25.0,17.0,76.0,25.0,32.0,42.0,73.0,121.0,102.0,146.0,148.0,25.0,118.0,61.0,69.0,215.0,101.0,15.0,39.0,32.0,41.0,29.0,79.0,129.0,86.0,46.0,48.0,33.0,24.0,57.0,59.0,66.0,17.0,46.0,75.0,14.0,99.0,31.0,70.0,47.0,67.0,111.0,7.0,48.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9993764958690908
ff514bc4327fb97ae5eff4d77a15e7c7,0.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum,0.917381522076863
13413fff79914d9b2fd0af1651d3dbb1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8809582371741046
